Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,TotalRevenueIncr,NetIncomeIncr,OperatingIncomeIncr,GrossProfitIncr,DilutedEPSIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2017,0,2016,29.04171419,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,24.8054074,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-6.731265875,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,57.19647914,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,13.10078025,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,72.12091437,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,,,,,,4759440000.0,2939723000.0,1617409000.0,3510953000.0,2.01
2023,0,2022,-31.366823019999998,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,25.51249726858622,14.461668667422067,40.991054210777854,27.161998465943576,96.01990049751245,5973692000.0,3364856000.0,2280402000.0,4464598000.0,3.94
2024,0,2023,20.24762153,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,34.3134028336245,-9.083360476644469,35.260493544559246,34.68478013026033,7.868020304568529,8023469000.0,3059214000.0,3084483000.0,6013134000.0,4.25
2025,0,2024,-18.30591084,PLD,Prologis,USA,Real Estate,2703.0,0.0,0,USD,2024-12-31,2.2202491216704394,21.980188375183953,0.4395550242941848,2.1824725675496337,-22.588235294117645,8201610000.0,3731635000.0,3098041000.0,6144369000.0,3.29
2016,0,2015,16.6553764766401,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-3.601677363,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,1.390328723,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,6.243022871,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,26.0976829,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-25.16734145,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,56.09353276,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,,,,,,2463997000.0,1332850000.0,620427000.0,1515205000.0,3.54
2023,0,2022,-32.66723137,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,11.005816971368066,-41.710545072588815,30.83263623278806,15.667450938981853,-42.09039548022599,2735180000.0,776911000.0,811721000.0,1752599000.0,2.05
2024,0,2023,7.539554523,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,5.07403534685103,7.533295319541105,8.170910941074581,4.2720553874560006,7.3170731707317245,2873964000.0,835438000.0,878046000.0,1827471000.0,2.2
2025,0,2024,20.17528164,EQR,Equity Residential,USA,Real Estate,2500.0,0.0,0,USD,2024-12-31,3.6932960886079296,23.98657949482786,-0.7228550668188227,3.177724844881259,23.636363636363637,2980108000.0,1035831000.0,871699000.0,1885543000.0,2.72
2016,0,2015,16.2907619404814,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,0.122576562,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,3.22051005,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,0.098449164,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,23.91976755,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-21.74015765,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,61.67697855,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,,,,,,2294850000.0,1004299000.0,612701000.0,1440908000.0,7.19
2023,0,2022,-34.78193485,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,13.011569383619845,13.190892353771138,28.168552034352807,16.199785135484017,12.934631432545185,2593446000.0,1136775000.0,785290000.0,1674332000.0,8.12
2024,0,2023,19.75729321,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,6.727072782699158,-18.292977941985,12.859962561601446,6.297735455094927,-19.21182266009852,2767909000.0,928825000.0,886278000.0,1779777000.0,6.56
2025,0,2024,21.34507312,AVB,AvalonBay Communities,USA,Real Estate,2928.0,0.0,0,USD,2024-12-31,5.269248374856255,16.49061986918957,3.3253674354999223,3.400594568870145,15.853658536585366,2913757000.0,1081994000.0,915750000.0,1840300000.0,7.6
2016,0,2015,39.562874035416,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-5.434461227,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-3.398589596,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-0.133314793,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,8.879572204,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,11.26609451,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,66.12981893,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,,,,,,3415824000.0,1953263000.0,1705832000.0,2495226000.0,9.87
2023,0,2022,-19.91500569,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,22.434967375368288,122.66059409306376,27.177705659173938,25.409722405906322,138.0952380952381,4182163000.0,4349147000.0,2169438000.0,3129256000.0,23.5
2024,0,2023,13.2435251,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,8.022810206106266,-50.60348615487129,6.896624840165979,7.685149441272941,-52.93617021276595,4517690000.0,2148327000.0,2319056000.0,3369744000.0,11.06
2025,0,2024,0.864773424,PSA,Public Storage,USA,Real Estate,5900.0,0.0,0,USD,2024-12-31,3.938428710247936,-3.5523456159141507,-5.083275263728,2.0141292632318657,-3.797468354430379,4695616000.0,2072011000.0,2201172000.0,3437615000.0,10.64
2016,0,2015,-5.87174508770187,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,3.78007179,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-0.049002592,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,14.99063121,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,22.97692078,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-18.54756442,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,37.14836862,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,,,,,,4709481000.0,336138000.0,763356000.0,1934919000.0,0.78
2023,0,2022,-21.53399102,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,22.647654805274723,-57.98927821311485,-2.244824171159983,14.59384087912724,-61.53846153846154,5776068000.0,141214000.0,746220000.0,2217298000.0,0.3
2024,0,2023,39.74280163,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,12.156418518618548,140.83589445805657,26.029053094261744,14.123360955541383,120.00000000000001,6478231000.0,340094000.0,940454000.0,2530455000.0,0.66
2025,0,2024,41.58820712,WELL,Welltower,USA,Real Estate,685.0,0.0,0,USD,2024-12-31,21.230903930409397,179.82851799796526,21.82392759241813,19.48076531690941,137.87878787878788,7853618000.0,951680000.0,1145698000.0,3023407000.0,1.57
2016,0,2015,22.1856914045862,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,36.25757888,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,19.03225194,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-3.55787261,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,16.24893147,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,19.10203736,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,29.63555809,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,,,,,,4427882000.0,1709259000.0,759726000.0,2649562000.0,5.94
2023,0,2022,-40.99651029,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,5.9611344656429415,-77.90364128549272,-12.898334399507192,0.9326069742848063,-80.97643097643098,4691834000.0,377684000.0,661734000.0,2674272000.0,1.13
2024,0,2023,38.25105925,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,16.736035418132865,151.2253630018746,9.945385910350685,7.655092675688935,165.48672566371684,5477061000.0,948838000.0,727546000.0,2878990000.0,3.0
2025,0,2024,35.6295792,DLR,Digital Realty,USA,Real Estate,3936.0,0.0,0,USD,2024-12-31,1.4224234493645407,-36.50233232648777,4.041531394578487,5.448542718106002,-46.33333333333333,5554968000.0,602490000.0,756950000.0,3035853000.0,1.61
2016,0,2015,13.3722115485649,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,16.89409014,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,3.211763973,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,16.1116707,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,21.097886,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-13.45259337,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,24.0644952,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,,,,,,2080463000.0,359456000.0,952043000.0,1946858000.0,1.14
2023,0,2022,-7.552048346,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,60.718118995627414,141.8677112080477,37.44158614684421,60.122155801809896,-23.684210526315784,3343681000.0,869408000.0,1308503000.0,3117351000.0,0.87
2024,0,2023,-5.188470406,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,21.991093049845365,0.3336753284993927,31.624917940577895,20.680314792912316,63.21839080459769,4078993000.0,872309000.0,1722316000.0,3762029000.0,1.42
2025,0,2024,-2.823997925,O,Realty Income,USA,Real Estate,468.0,0.0,0,USD,2024-12-31,29.226551749414625,-1.3225817915440514,34.756223596599,30.075206756779387,-11.26760563380281,5271142000.0,860772000.0,2320928000.0,4893467000.0,1.26
2016,0,2015,-3.18971326013737,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,8.397744623,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-5.395814156,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-17.77980063,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,14.39912423,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-42.07742512,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,18.46443155,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,,,,,,1589210000.0,175999000.0,245003000.0,738885000.0,0.53
2023,0,2022,-46.87979732,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,13.263508283990157,-296.8755504292638,17.488765443688443,7.174323473882946,-501.8867924528302,1799995000.0,-346499000.0,287851000.0,791895000.0,-2.13
2024,0,2023,37.65244985,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,0.620446167906022,-130.44568671193858,4.422079478619147,16.94530209181773,-110.7981220657277,1811163000.0,105494000.0,300580000.0,926084000.0,0.23
2025,0,2024,48.31583588,VNO,Vornado Realty Trust,USA,Real Estate,2996.0,0.0,0,USD,2024-12-31,-1.296238935976497,-33.278669876959825,-12.213054760795796,-2.1681618514087275,-82.6086956521739,1787686000.0,70387000.0,263870000.0,906005000.0,0.04
2016,0,2015,-2.67133509391373,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-0.982096611,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-4.279203828,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-19.00105759,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,21.44812224,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-31.34572872,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,27.48812207,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,,,,,,861310000.0,457059000.0,158943000.0,497549000.0,6.5
2023,0,2022,-51.69554145,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,6.7506472698563815,-115.67215611113664,12.242124535210735,-1.8456473633752655,-122.92307692307693,919454000.0,-71631000.0,178401000.0,488366000.0,-1.49
2024,0,2023,47.18802802,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,-0.6247185829851194,678.0206893663358,-61.06299852579302,-10.814225396526375,512.0805369127515,913710000.0,-557304000.0,69464000.0,435553000.0,-9.12
2025,0,2024,54.29789229,SLG,SL Green Realty,USA,Real Estate,1221.0,0.0,0,USD,2024-12-31,-3.0029221525429293,-105.50022967716004,100.05326500057583,-0.9087298216290556,-100.87719298245614,886272000.0,30653000.0,138965000.0,431595000.0,0.08
2016,0,2015,2.48564603765082,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,2.544141673,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,4.313396137,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-11.59411695,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,25.9497878,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-29.05319029,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,25.77912166,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,,,,,,2888621000.0,505195000.0,973076000.0,1854472000.0,3.17
2023,0,2022,-39.31405591,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,7.614706117555747,68.04342877502746,9.079866320821807,6.393248320815845,70.34700315457415,3108581000.0,848947000.0,1061430000.0,1973033000.0,5.4
2024,0,2023,10.05000866,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,5.307502040320005,-77.59400763534119,-2.145690248061577,4.275853470266336,-77.61777777777779,3273569000.0,190215000.0,1038655000.0,2057397000.0,1.20864
2025,0,2024,9.918699245,BXP,Boston Properties,USA,Real Estate,816.0,0.0,0,USD,2024-12-31,4.097973801682507,-92.49691138974319,-1.6101592925466108,1.3704695787930088,-92.55361397934868,3407719000.0,14272000.0,1021931000.0,2085593000.0,0.09
2016,0,2015,25.8933940727715,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,0.382584959,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,8.539890496,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,5.599133648,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,21.68966504,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-15.59723729,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,60.82907711,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,,,,,,1290767000.0,150016000.0,135664000.0,228039000.0,0.48
2023,0,2022,-33.49172297,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,17.556925455949834,-42.056847269624576,73.26114518221488,45.16551993299392,-45.83333333333333,1517386000.0,86924000.0,235053000.0,331034000.0,0.26
2024,0,2023,2.508502557,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,7.25688783210073,411.19713772951087,22.080126609743335,18.574829171625876,415.3846153846154,1627501000.0,444353000.0,286953000.0,392523000.0,1.34
2025,0,2024,17.54506963,UDR,UDR Inc.,USA,Real Estate,1419.0,0.0,0,USD,2024-12-31,2.7244837330361085,-79.83922692093898,-1.4190477186159405,6.237596268244154,-80.59701492537313,1671842000.0,89585000.0,282881000.0,417007000.0,0.26
2016,0,2015,14.9034479927969,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,5.503156922,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,32.23455799,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,1.714637762,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,36.0007393,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,13.31686939,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,35.26226907,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,,,,,,6340000000.0,1096000000.0,1878000000.0,4347000000.0,2.53
2023,0,2022,-32.65565999,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,10.189274447949527,52.82846715328468,29.552715654952078,13.135495744191397,52.56916996047431,6986000000.0,1675000000.0,2433000000.0,4918000000.0,3.86
2024,0,2023,-11.07413029,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,-0.071571714858288,-10.328358208955224,2.2605836415947387,1.6876779178527856,-10.362694300518132,6981000000.0,1502000000.0,2488000000.0,5001000000.0,3.46
2025,0,2024,-16.81919188,CCI,Crown Castle,USA,Real Estate,3900.0,0.0,0,USD,2024-12-31,-5.916057871365134,-359.8535286284954,-8.480707395498392,-5.598880223955209,-359.5375722543353,6568000000.0,-3903000000.0,2277000000.0,4721000000.0,-8.98
2016,0,2015,-24.6762093704528,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,28.45471697,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,22.32153679,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-8.197506998,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,6.622350707,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,0.239850411,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,85.23942115,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,,,,,,4491531000.0,450219000.0,901321000.0,2604302000.0,1.55
2023,0,2022,-0.344193046,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,13.626600818295586,23.713348392671122,16.083171256411422,11.909217901764082,22.580645161290313,5103574000.0,556981000.0,1046282000.0,2914454000.0,1.9
2024,0,2023,45.30307846,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,7.381395861018181,-66.92274960905308,6.094054948857,7.138043695319947,-66.8421052631579,5480289000.0,184234000.0,1110043000.0,3122489000.0,0.63
2025,0,2024,52.56748612,IRM,Iron Mountain,USA,Real Estate,28850.0,0.0,0,USD,2024-12-31,12.218698685416044,-2.213489366783547,9.267478827396776,10.596386408406882,-3.174603174603177,6149909000.0,180156000.0,1212916000.0,3453360000.0,0.61
2016,0,2015,8.581259158103549,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,19.56248168,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,13.17210965,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-1.714810363,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,24.39713471,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-3.942555729,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,82.92509707,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,,,,,,1143585000.0,303907000.0,226182000.0,695710000.0,2.96
2023,0,2022,-35.62328679,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,24.4119151615315,115.0700707782315,15.532182048085168,28.438286067470642,104.05405405405406,1422756000.0,653613000.0,261313000.0,893558000.0,6.04
2024,0,2023,-8.244488794,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,8.383095906817474,-38.295443940068516,23.91882531676572,7.1764787512394275,-38.741721854304636,1542027000.0,403309000.0,323816000.0,957684000.0,3.7
2025,0,2024,20.13705182,CPT,Camden Property,USA,Real Estate,1660.0,0.0,0,USD,2024-12-31,0.11770221922184242,-59.51168954821241,-8.199718358574005,-1.3760280008854695,-59.45945945945946,1543842000.0,163293000.0,297264000.0,944506000.0,1.5
2016,0,2015,6.05620982050569,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,27.93120924,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,20.17194412,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,-10.28279598,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,43.53348705,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,11.04287682,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,28.16036677,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,,,,,,2108249000.0,571247000.0,512172000.0,1484694000.0,3.82
2023,0,2022,-32.68536649,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,22.18860295913813,-8.680483223544282,19.77675468397335,20.758014782844143,-16.753926701570673,2576040000.0,521660000.0,613463000.0,1792887000.0,3.18
2024,0,2023,-9.944023458,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,10.34207543361128,-80.1328451481808,12.549412107983693,10.61912992843386,-83.01886792452831,2842456000.0,103639000.0,690449000.0,1983276000.0,0.54
2025,0,2024,-20.46327852,ARE,Alexandria Real Estate,USA,Real Estate,552.0,0.0,0,USD,2024-12-31,7.291229837858528,211.60952923127394,11.478472703994068,7.924514792696528,233.33333333333331,3049706000.0,322949000.0,769702000.0,2140441000.0,1.8
2016,0,2015,-7.54194546413611,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-7.906336592,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2018,0,2017,-8.192874446,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2019,0,2018,13.48525584,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2020,0,2019,28.8659328,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-9.15789425,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,,,,,,,,,,
2022,0,2021,23.67369608,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,,,,,,1896184000.0,505540000.0,340316000.0,1122905000.0,0.93
2023,0,2022,-27.6059277,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,8.701370753049282,-1.0070419749179096,4.780556894180703,6.704218077219355,-1.0752688172043021,2061178000.0,500449000.0,356585000.0,1198187000.0,0.92
2024,0,2023,-18.76784711,DOC,Healthpeak Properties,USA,Real Estate,387.0,0.0,0,USD,2024-12-31,5.813423197802422,-38.85310990730324,21.684871769704277,6.739849455886268,-39.13043478260869,2181003000.0,306009000.0,433910000.0,1278943000.0,0.56
