Year-Month-Date,Ticker,Original Currency,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetIncome,DilutedEPS,InterestExpense,NormalizedEBITDA,EBITDA,EBIT,NormalizedIncome,TotalExpenses,DilutedAverageShares,BasicAverageShares,BasicEPS,fullTimeEmployees,sector,industry,marketCap,enterpriseValue,beta,dividendYield,trailingPE,forwardPE,priceToSalesTrailing12Months,priceToBook,totalDebt,debtToEquity,operatingMargins,profitMargins,country,ResearchAndDevelopment
2023-06-30,CBA.AX,AUD,17495712331.77185,,,7627741195.678711,,6445415523.529053,3.73070810508728,13808197149.276733,,,,6480711877.332687,,1800000000.0,1690000000.0,3.8145152683258057,49682,Financial Services,Banks - Diversified,198708852017.6875,325677844802.875,0.848,2.44,31.620928,30.622925,11.529633,4.0953927,203811278843.9375,,0.5614,0.36541,Australia,
2022-06-30,CBA.AX,AUD,15014375629.425049,,,7324746067.047119,,6891527500.152588,3.848682804107666,3107311744.6899414,,,,5994797300.205231,,1833000000.0,1722000000.0,4.001469709396362,49682,Financial Services,Banks - Diversified,198708852017.6875,325677844802.875,0.848,2.44,31.620928,30.622925,11.529633,4.0953927,203811278843.9375,,0.5614,0.36541,Australia,
2021-06-30,CBA.AX,AUD,15183279296.875,,,7072679906.845093,,6563390222.549438,3.4792866153717044,3751337560.6536865,,,,5816449887.358386,,1934000000.0,1771000000.0,3.7055659561157226,49682,Financial Services,Banks - Diversified,198708852017.6875,325677844802.875,0.848,2.44,31.620928,30.622925,11.529633,4.0953927,203811278843.9375,,0.5614,0.36541,Australia,
2020-06-30,CBA.AX,AUD,,,,,,,,,,,,,,,,,49682,Financial Services,Banks - Diversified,198708852017.6875,325677844802.875,0.848,2.44,31.620928,30.622925,11.529633,4.0953927,203811278843.9375,,0.5614,0.36541,Australia,
2024-12-31,ACA.PA,EUR,29129385393.1427,,,17135135540.604591,,8150661492.466927,2.4255319722890856,56522140497.9229,,,,7869015827.377951,,3015082065.0,3015082065.0,2.4255319722890856,80518,Financial Services,Banks - Regional,53854378861.47754,-228699277434.72266,1.22,7.06,7.5882354,7.6633663,1.32773,0.6050183,583553775041.5508,,0.41882,0.24274,France,
2023-12-31,ACA.PA,EUR,26974123697.519302,,,16267970482.707024,,7300747728.8246155,2.2346176491975784,51612422152.876854,,,,7012627537.993013,,3031055333.0,3031055333.0,2.2346176491975784,80518,Financial Services,Banks - Regional,53854378861.47754,-228699277434.72266,1.22,7.06,7.5882354,7.6633663,1.32773,0.6050183,583553775041.5508,,0.41882,0.24274,France,
2022-12-31,ACA.PA,EUR,23744681412.935257,,,15250144121.646881,,6102357821.22612,1.8826912463903427,19512363888.97896,,,,5974546777.373659,,2989007006.0,2989007006.0,1.8826912463903427,80518,Financial Services,Banks - Regional,53854378861.47754,-228699277434.72266,1.22,7.06,7.5882354,7.6633663,1.32773,0.6050183,583553775041.5508,,0.41882,0.24274,France,
2021-12-31,ACA.PA,EUR,24608396211.981773,,,15873490887.403488,,6721104241.847992,2.1115584168434145,13428407448.291779,,,,5739754017.361164,,2990030437.0,2990030437.0,2.1115584168434145,80518,Financial Services,Banks - Regional,53854378861.47754,-228699277434.72266,1.22,7.06,7.5882354,7.6633663,1.32773,0.6050183,583553775041.5508,,0.41882,0.24274,France,
2024-12-31,DHR,USD,23875000000.0,9669000000.0,14206000000.0,9343000000.0,4863000000.0,3899000000.0,5.29,278000000.0,7333000000.0,7276000000.0,4924000000.0,3946823000.0,19012000000.0,737200000.0,731000000.0,5.33,61000,Healthcare,Diagnostics & Research,140514656256.0,156142354432.0,0.799,0.65,37.976788,23.429594,5.89902,2.763095,17577000960.0,34.562,0.22487,0.15806,United States,1584000000.0
2023-12-31,DHR,USD,23890000000.0,9856000000.0,14034000000.0,8832000000.0,5202000000.0,4764000000.0,6.38,286000000.0,7678000000.0,7496000000.0,5330000000.0,4373334000.0,18688000000.0,743100000.0,736500000.0,6.44,61000,Healthcare,Diagnostics & Research,140514656256.0,156142354432.0,0.799,0.65,37.976788,23.429594,5.89902,2.763095,17577000960.0,34.562,0.22487,0.15806,United States,1503000000.0
2022-12-31,DHR,USD,26643000000.0,10455000000.0,16188000000.0,8652000000.0,7536000000.0,7209000000.0,9.66,204000000.0,9753000000.0,9482000000.0,7350000000.0,6568106000.0,19107000000.0,737100000.0,725100000.0,9.8,61000,Healthcare,Diagnostics & Research,140514656256.0,156142354432.0,0.799,0.65,37.976788,23.429594,5.89902,2.763095,17577000960.0,34.562,0.22487,0.15806,United States,1528000000.0
2021-12-31,DHR,USD,24802000000.0,9563000000.0,15239000000.0,8852000000.0,6387000000.0,6433000000.0,8.61,231000000.0,8504000000.0,8804000000.0,6742000000.0,5195900000.0,18415000000.0,736800000.0,714600000.0,8.77,61000,Healthcare,Diagnostics & Research,140514656256.0,156142354432.0,0.799,0.65,37.976788,23.429594,5.89902,2.763095,17577000960.0,34.562,0.22487,0.15806,United States,1498000000.0
2020-12-31,DHR,USD,,,,,,,,,,,,,,,,,61000,Healthcare,Diagnostics & Research,140514656256.0,156142354432.0,0.799,0.65,37.976788,23.429594,5.89902,2.763095,17577000960.0,34.562,0.22487,0.15806,United States,
2024-12-31,DANSKE.CO,DKK,8698487839.400768,,,3925459574.639797,,3643296448.767185,4.2864125132560735,6758192333.4002495,,,,3646798046.903014,,849730365.0,848074304.0,4.3018312633037565,20046,Financial Services,Banks - Regional,31994358737.53711,191576823351.89062,0.707,7.34,8.908189,9.744086,3.6419997,1.2348288,250349921669.20312,,0.54686,0.41696998,Denmark,
2023-12-31,DANSKE.CO,DKK,8185351837.813854,,,3866251574.4566917,,3278334635.1385117,3.8084312617778777,6334793457.090855,,,,3396183688.0654693,,860043309.0,858899954.0,3.8238500118255616,20046,Financial Services,Banks - Regional,31994358737.53711,191576823351.89062,0.707,7.34,8.908189,9.744086,3.6419997,1.2348288,250349921669.20312,,0.54686,0.41696998,Denmark,
2022-12-31,DANSKE.CO,DKK,6792576146.006584,,,4468353763.818741,,-706178752.1839142,-0.8326125025749207,3798254886.7464066,,,,1382232350.524664,,862922306.0,858331842.0,-0.8326125025749207,20046,Financial Services,Banks - Regional,31994358737.53711,191576823351.89062,0.707,7.34,8.908189,9.744086,3.6419997,1.2348288,250349921669.20312,,0.54686,0.41696998,Denmark,
2021-12-31,DANSKE.CO,DKK,7302011647.582054,,,4752521327.197552,,1992102506.160736,2.2511375069618222,4765010514.736176,,,,1970501762.468934,,853974744.0,853352805.0,2.2511375069618222,20046,Financial Services,Banks - Regional,31994358737.53711,191576823351.89062,0.707,7.34,8.908189,9.744086,3.6419997,1.2348288,250349921669.20312,,0.54686,0.41696998,Denmark,
2020-12-31,DANSKE.CO,DKK,,,,,,,,,,,,,,,,,20046,Financial Services,Banks - Regional,31994358737.53711,191576823351.89062,0.707,7.34,8.908189,9.744086,3.6419997,1.2348288,250349921669.20312,,0.54686,0.41696998,Denmark,
2024-12-31,DSY.PA,EUR,7146176132.297516,1168832690.1078224,5977343442.189693,4396319828.009605,1581023614.180088,1380333557.677269,1.0350776553153993,56239219.27213669,2436342783.355713,2417596376.9316673,1756066746.5567589,1395536893.28717,5565152518.117428,1333387463.0,1313306086.0,1.046578518152237,26225,Technology,Software - Application,46365369110.94678,44565757668.70752,0.604,0.84,34.52809,22.595587,6.4124904,4.503224,2823116837.361328,27.369,0.19638,0.1869,France,1479240978.0740738
2023-12-31,DSY.PA,EUR,6844623508.71563,1116733781.4569473,5727889727.258682,4234962722.4087715,1492927004.8499107,1208625675.523281,0.9085681641101837,46118459.97571945,2221161639.6784782,2203565319.5381165,1542265706.4199448,1291406701.0589004,5351696503.865719,1336796848.0,1315087124.0,0.9200690269470215,26225,Technology,Software - Application,46365369110.94678,44565757668.70752,0.604,0.84,34.52809,22.595587,6.4124904,4.503224,2823116837.361328,27.369,0.19638,0.1869,France,1412650982.248783
2022-12-31,DSY.PA,EUR,6515468814.325333,1057274320.5904961,5458194493.734837,3946521082.4608803,1511673411.2739563,1071305373.2514381,0.8050603985786438,29902243.3757782,2247038581.061363,2233927597.427368,1531454895.3533173,1080640393.5988426,5003795403.051376,1332663008.0,1312255968.0,0.8165612614154816,26225,Technology,Software - Application,46365369110.94678,44565757668.70752,0.604,0.84,34.52809,22.595587,6.4124904,4.503224,2823116837.361328,27.369,0.19638,0.1869,France,1250373807.6210022
2021-12-31,DSY.PA,EUR,5589534347.331524,908913189.9952888,4680621157.336235,3480046085.7987404,1200575071.5374947,889821757.6861382,0.6670500445365906,32432433.199882507,1878780953.0258179,1850603839.0755653,1187464087.9034996,911546312.5417829,4388959275.794029,1332092642.0,1309780561.0,0.6785509073734283,26225,Technology,Software - Application,46365369110.94678,44565757668.70752,0.604,0.84,34.52809,22.595587,6.4124904,4.503224,2823116837.361328,27.369,0.19638,0.1869,France,1091776909.1010094
2020-12-31,DSY.PA,EUR,,,,,,,,,,,,,,,,,26225,Technology,Software - Application,46365369110.94678,44565757668.70752,0.604,0.84,34.52809,22.595587,6.4124904,4.503224,2823116837.361328,27.369,0.19638,0.1869,France,
2024-12-31,DLN.L,GBP,373117266.1781311,106144270.89691162,266972995.28121948,55221892.83370972,211751102.44750977,155723050.59432983,1.3829657979011536,49175700.187683105,210004424.57199097,206376708.984375,205033110.6185913,159347638.84092185,161366163.73062134,112600000.0,112258000.0,1.387130952835083,,,,3108004344.5654297,,,3.91,20.0,0.19286585,,65.349106,,,,,,
2023-12-31,DLN.L,GBP,357397165.2984619,97410881.51931763,259986283.7791443,52534696.102142334,207451587.67700195,-640090261.4593506,-5.70021606683731,49444419.860839844,-584062209.6061707,-588496084.2132568,-589974042.4156189,-636498823.0276108,149945577.62145996,112534000.0,112291000.0,-5.70021606683731,,,,3108004344.5654297,,,3.91,20.0,0.19286585,,65.349106,,,,,,
2022-12-31,DLN.L,GBP,334959072.58987427,74569709.30099487,260389363.2888794,48906980.51452637,211482382.77435303,-376879341.60232544,-3.3568461570739747,48503901.00479126,-334152913.57040405,-325688243.8659668,-327031842.2317505,-383735724.0629196,123476689.81552124,112412000.0,112270000.0,-3.3568461570739747,,,,3108004344.5654297,,,3.91,20.0,0.19286585,,65.349106,,,,,,
2021-12-31,DLN.L,GBP,325419524.19281006,69060956.00128174,256358568.19152832,49847499.37057495,206511068.82095337,338989867.68722534,3.015572172164917,33052519.79827881,373251626.0147095,372311107.1586609,372311107.1586609,339751687.9606247,118908455.37185669,112412000.0,112139000.0,3.022961963176727,,,,3108004344.5654297,,,3.91,20.0,0.19286585,,65.349106,,,,,,
2020-12-31,DLN.L,GBP,,,,,,,,,,,,,,,,,,,,3108004344.5654297,,,3.91,20.0,0.19286585,,65.349106,,,,,,
2024-12-31,DB1.DE,EUR,8077516004.824638,3364692431.5452576,4712823573.279381,1417136318.7551498,3295687254.524231,2240943123.757839,12.16791288137436,210810815.7992363,3909373295.4978943,3938240461.218357,3368027681.7679405,2219437085.2960944,4781828750.300407,184226044.0,183819548.0,12.190914607048034,14515,Financial Services,Financial Data & Stock Exchanges,57511209549.504395,,0.513,1.47,25.335197,25.009192,8.397877,4.4807825,8273720577.610046,61.621,0.41796002,0.33181,Germany,
2023-12-31,DB1.DE,EUR,7011040993.964672,2862564760.0889206,4148476233.8757515,1230017280.3997993,2918458953.475952,1982748753.0708313,10.741805889606475,130649801.82647705,3425647004.5804977,3431742461.8840218,2950431352.162361,1978281452.6267889,4092582040.48872,184589068.0,184298877.0,10.753306752443313,14515,Financial Services,Financial Data & Stock Exchanges,57511209549.504395,,0.513,1.47,25.335197,25.009192,8.397877,4.4807825,8273720577.610046,61.621,0.41796002,0.33181,Germany,
2022-12-31,DB1.DE,EUR,6009545858.132839,2564692412.6148224,3444853445.518017,961357124.5312691,2483496320.9867477,1718688942.3370361,9.338700623512267,96262221.94433212,2917423875.8206367,2927889661.002159,2518918978.524208,1710923329.7323465,3526049537.1460915,183985520.0,183630715.0,9.361702349185943,14515,Financial Services,Financial Data & Stock Exchanges,57511209549.504395,,0.513,1.47,25.335197,25.009192,8.397877,4.4807825,8273720577.610046,61.621,0.41796002,0.33181,Germany,
2021-12-31,DB1.DE,EUR,5018286490.225792,2430822369.194031,2587464121.031761,675905708.9209557,1911558412.1108055,1391259377.3722649,7.567567746639252,81196091.62807465,2391029383.778572,2384818917.8466797,2047038576.3287544,1395861332.6277971,3106728078.1149864,183914432.0,183546106.0,7.5790686094760895,14515,Financial Services,Financial Data & Stock Exchanges,57511209549.504395,,0.513,1.47,25.335197,25.009192,8.397877,4.4807825,8273720577.610046,61.621,0.41796002,0.33181,Germany,
2020-12-31,DB1.DE,EUR,,,,,,,,,,,,,,,,,14515,Financial Services,Financial Data & Stock Exchanges,57511209549.504395,,0.513,1.47,25.335197,25.009192,8.397877,4.4807825,8273720577.610046,61.621,0.41796002,0.33181,Germany,
2024-06-30,DGE.L,USD,20269000000.0,8071000000.0,12198000000.0,6197000000.0,6001000000.0,3870000000.0,1.728,1134000000.0,7117000000.0,7087000000.0,6594000000.0,3892890109.89011,14268000000.0,2239000000.0,2234000000.0,1.732,30092,Consumer Defensive,Beverages - Wineries & Distilleries,41079214080.0,64835010560.0,0.281,4.18,15.404166,12.836805,2.0328193,399.24405,22592999424.0,182.128,0.29097998,0.17790002,United Kingdom,
2023-06-30,DGE.L,USD,20555000000.0,8289000000.0,12266000000.0,6719000000.0,5547000000.0,4445000000.0,1.957,951000000.0,7515000000.0,7890000000.0,6593000000.0,4147299716.41262,15008000000.0,2271000000.0,2264000000.0,1.963,30092,Consumer Defensive,Beverages - Wineries & Distilleries,41079214080.0,64835010560.0,0.281,4.18,15.404166,12.836805,2.0328193,399.24405,22592999424.0,182.128,0.29097998,0.17790002,United Kingdom,
2022-06-30,DGE.L,USD,18741509800.116436,7244566272.07452,11496943528.041918,6149330487.094896,5347613040.947021,3940665631.670871,1.694401,608868620.22123,6593246652.435474,6522899281.971667,5929798175.819911,3990620728.773469,13393896759.169416,2325000000.0,2318000000.0,1.700466,30092,Consumer Defensive,Beverages - Wineries & Distilleries,41079214080.0,64835010560.0,0.281,4.18,15.404166,12.836805,2.0328193,399.24405,22592999424.0,182.128,0.29097998,0.17790002,United Kingdom,
2021-06-30,DGE.L,USD,17622553768.649487,6972624352.976998,10649929415.67249,5486201455.974756,5163727959.697733,3681457081.96086,1.569463,686467185.207739,6425941816.370028,6434245854.900767,5815594984.360727,3675968789.880188,12458825808.951754,2345000000.0,2337000000.0,1.574999,30092,Consumer Defensive,Beverages - Wineries & Distilleries,41079214080.0,64835010560.0,0.281,4.18,15.404166,12.836805,2.0328193,399.24405,22592999424.0,182.128,0.29097998,0.17790002,United Kingdom,
2020-06-30,DGE.L,USD,,,,,,,,,,,,,,,,,30092,Consumer Defensive,Beverages - Wineries & Distilleries,41079214080.0,64835010560.0,0.281,4.18,15.404166,12.836805,2.0328193,399.24405,22592999424.0,182.128,0.29097998,0.17790002,United Kingdom,
2024-12-31,DNB.OL,NOK,8397271588.44471,,,2973200428.4858704,,4531378423.422575,,12807175686.955452,,,,4557180084.839463,,,,,11188,Financial Services,Banks - Regional,39661828327.368164,112737855640.03906,0.418,6.05,9.033769,10.908358,4.6168227,1.477997,163546023749.02344,,0.63369,0.535,Norway,
2023-12-31,DNB.OL,NOK,8043936734.646559,,,2811234661.93676,,3908364628.2553673,2.458196811378002,9810710004.717112,,,,3936333423.309028,,1536882000.0,1536882000.0,2.458196811378002,11188,Financial Services,Banks - Regional,39661828327.368164,112737855640.03906,0.418,6.05,9.033769,10.908358,4.6168227,1.477997,163546023749.02344,,0.63369,0.535,Norway,
2022-12-31,DNB.OL,NOK,6473383604.735136,,,,,3302280017.733574,2.0810026973485947,3138235228.508711,,,,3280339398.4287977,,1550333000.0,1550333000.0,2.0810026973485947,11188,Financial Services,Banks - Regional,39661828327.368164,112737855640.03906,0.418,6.05,9.033769,10.908358,4.6168227,1.477997,163546023749.02344,,0.63369,0.535,Norway,
2021-12-31,DNB.OL,NOK,5483669809.997082,,,,,2507598350.197077,1.5582769960165024,811610852.1819115,,,,2503115581.303835,,1550290000.0,1550290000.0,1.5582769960165024,11188,Financial Services,Banks - Regional,39661828327.368164,112737855640.03906,0.418,6.05,9.033769,10.908358,4.6168227,1.477997,163546023749.02344,,0.63369,0.535,Norway,
2020-12-31,DNB.OL,NOK,,,,2309596190.6015873,,,1.1919730007648468,,,,,,,1554540000.0,1554540000.0,1.1919730007648468,11188,Financial Services,Banks - Regional,39661828327.368164,112737855640.03906,0.418,6.05,9.033769,10.908358,4.6168227,1.477997,163546023749.02344,,0.63369,0.535,Norway,
2024-12-31,ECL,USD,15741400000.0,8899700000.0,6841700000.0,4228200000.0,2613500000.0,2112400000.0,7.37,340300000.0,3658000000.0,3846900000.0,2911500000.0,1955801900.0,13127900000.0,286600000.0,284300000.0,7.43,48000,Basic Materials,Specialty Chemicals,75400282112.0,80336576512.0,1.044,1.0,36.23297,35.460003,4.8073115,11.337284,7000000000.0,103.915,0.14715,0.13407,United States,
2023-12-31,ECL,USD,15320200000.0,9154900000.0,6165300000.0,4061600000.0,2103700000.0,1372300000.0,4.79,348900000.0,3139400000.0,3028000000.0,2104400000.0,1460751600.0,13216500000.0,286500000.0,285000000.0,4.82,48000,Basic Materials,Specialty Chemicals,75400282112.0,80336576512.0,1.044,1.0,36.23297,35.460003,4.8073115,11.337284,7000000000.0,103.915,0.14715,0.13407,United States,
2022-12-31,ECL,USD,14187800000.0,8831000000.0,5356800000.0,3653800000.0,1703000000.0,1091700000.0,3.81,252100000.0,2674700000.0,2534200000.0,1595500000.0,1207612500.0,12484800000.0,286600000.0,285200000.0,3.83,48000,Basic Materials,Specialty Chemicals,75400282112.0,80336576512.0,1.044,1.0,36.23297,35.460003,4.8073115,11.337284,7000000000.0,103.915,0.14715,0.13407,United States,
2021-12-31,ECL,USD,12733100000.0,7615800000.0,5117300000.0,3416100000.0,1701200000.0,1129900000.0,3.91,230600000.0,2590500000.0,2487900000.0,1644800000.0,1212903400.0,11031900000.0,289100000.0,286300000.0,3.95,48000,Basic Materials,Specialty Chemicals,75400282112.0,80336576512.0,1.044,1.0,36.23297,35.460003,4.8073115,11.337284,7000000000.0,103.915,0.14715,0.13407,United States,
2020-12-31,ECL,USD,,,,,,,,,,,,,,,,,48000,Basic Materials,Specialty Chemicals,75400282112.0,80336576512.0,1.044,1.0,36.23297,35.460003,4.8073115,11.337284,7000000000.0,103.915,0.14715,0.13407,United States,
2024-12-31,EDPR.LS,EUR,3089875863.800168,421871200.322032,2668004663.478136,2541076540.8656597,126928122.61247635,-639648088.7415409,,493630833.99248123,1758294463.6882544,1697559557.1331978,54374929.406285286,-594096908.8252485,2962947741.1876917,,,,,,,11725119430.988525,,,0.86,,17.636362,,0.94588006,,,,,,
2023-12-31,EDPR.LS,EUR,2913002944.1461563,338139168.4384346,2574863775.7077217,1584863752.2813082,990000023.4264135,355392762.8662586,0.3509557299838066,491729741.36555195,2430458941.9283867,2246679754.140854,1137308825.07205,505811305.8313983,1923002920.7197428,1027385757.0,1027385757.0,0.3509557299838066,,,,11725119430.988525,,,0.86,,17.636362,,0.94588006,,,,,,
2022-12-31,EDPR.LS,EUR,2735356016.4232254,381681435.1387024,2353674581.284523,1318695833.3895206,1034978747.8950024,708718820.6807375,0.7150212935153246,512753318.6312914,1901009820.716858,2443419264.259219,1619598658.2211256,250014008.21626484,1700377268.528223,988815851.0,988815851.0,0.7150212935153246,,,,11725119430.988525,,,0.86,,17.636362,,0.94588006,,,,,,
